Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills
7295,19,Male,B.Tech,ME,8.54,1,4,5,5
6727,20,Female,BCA,ECE,7.82,1,4,5,5
23719,19,Male,BCA,CSE,5.02,1,4,7,5
47359,20,Male,B.Tech,CSE,7.36,1,4,5,5
8935,22,Female,BCA,CSE,6.94,1,4,6,7
33475,24,Female,B.Tech,ME,5.88,0,3,4,4
31313,21,Female,BCA,CSE,7.67,2,4,7,7
6536,22,Female,B.Tech,CSE,9.32,1,6,9,6
42887,21,Female,BCA,Civil,6.99,0,4,7,6
25369,18,Male,MCA,Civil,4.6,1,1,1,7
48783,21,Female,B.Tech,CSE,6.1,0,4,6,6
13616,22,Female,B.Sc,IT,8.8,2,5,9,5
25475,20,Female,MCA,Civil,6.7,0,4,7,4
46782,21,Female,BCA,IT,7.75,2,5,10,6
6206,21,Female,B.Sc,IT,6.45,0,4,8,4
7915,24,Female,MCA,CSE,7.54,1,4,7,8
24533,23,Male,B.Sc,ME,8.5,2,5,9,5
47574,19,Female,B.Tech,ME,7.23,2,4,7,6
46182,24,Male,BCA,IT,6.86,0,3,3,6
70,23,Male,B.Tech,ME,6.73,0,3,4,6
21605,22,Male,B.Sc,ECE,6.72,2,3,5,7
1003,19,Female,MCA,Civil,5.87,1,2,1,9
39878,23,Male,B.Tech,ME,7.51,2,4,5,7
19369,18,Female,MCA,ME,8.5,2,5,7,6
24432,18,Female,MCA,ME,5.71,0,3,4,6
4743,24,Female,B.Tech,ME,6.68,0,4,7,4
12405,23,Female,B.Tech,CSE,7.49,1,4,7,5
1630,22,Male,BCA,IT,6.87,0,3,5,6
29505,19,Female,B.Tech,Civil,7.22,2,4,7,8
40618,24,Female,MCA,Civil,5.93,1,2,2,5
18541,24,Male,B.Tech,ECE,6.87,0,4,8,8
40349,21,Male,MCA,ECE,5.42,0,3,4,7
18421,23,Male,B.Tech,ME,6.77,1,3,5,8
35954,19,Female,MCA,ECE,5.96,0,3,4,4
14957,20,Female,MCA,CSE,7.03,1,5,8,6
13902,22,Male,MCA,Civil,6.6,1,4,7,6
8723,24,Female,MCA,IT,5.88,0,2,3,6
10997,20,Female,BCA,ECE,6.53,0,3,3,6
49798,24,Male,B.Tech,ECE,5.43,0,3,4,6
12289,23,Female,BCA,ECE,6.39,0,3,4,5
21033,18,Female,B.Tech,ME,7.43,1,3,4,6
38115,19,Female,B.Sc,CSE,7.69,1,5,8,5
10916,20,Female,BCA,IT,6.49,1,3,5,6
31872,24,Male,B.Sc,ME,5.94,1,3,4,4
24902,18,Male,MCA,Civil,7.78,1,4,7,6
1808,23,Female,B.Tech,Civil,7.38,1,3,4,7
22863,20,Male,BCA,CSE,6.41,1,4,7,6
12622,18,Female,B.Sc,Civil,8.61,1,4,5,4
34543,21,Female,BCA,ME,6.54,0,4,6,3
30309,24,Female,B.Tech,ECE,7.64,0,3,4,3
33242,18,Male,B.Tech,Civil,6.25,0,2,1,7
49620,23,Female,B.Tech,Civil,8.38,3,5,7,6
18556,19,Male,B.Sc,ME,7.66,3,4,7,8
45642,23,Male,BCA,CSE,6.51,0,4,6,3
5140,18,Male,B.Tech,CSE,7.09,2,4,7,7
25342,24,Female,MCA,ME,4.78,0,2,3,5
8005,18,Male,BCA,ME,7.3,3,4,7,7
35751,22,Female,B.Sc,ME,7.41,0,4,5,4
37546,19,Female,B.Tech,CSE,9.01,1,6,10,6
38337,18,Male,BCA,Civil,7.64,2,4,7,5
18683,20,Male,B.Tech,ME,5.68,0,3,4,5
29238,23,Female,BCA,IT,7.97,1,4,7,4
44034,18,Male,B.Sc,ME,7.61,1,4,7,6
15227,21,Male,B.Tech,IT,7.19,2,4,7,6
10982,24,Male,MCA,Civil,8.16,0,4,5,4
48748,21,Male,MCA,CSE,7.15,1,5,10,6
20374,19,Female,B.Sc,ME,8.85,0,4,5,4
49191,22,Male,B.Tech,ME,7.11,0,4,6,5
16021,20,Male,BCA,IT,6.88,1,4,7,5
34880,20,Male,MCA,CSE,5.93,1,3,6,9
13561,19,Male,BCA,IT,6.78,0,3,5,7
41250,23,Female,B.Tech,IT,7.94,1,5,8,4
46832,21,Male,B.Tech,Civil,7.39,1,3,2,7
10148,24,Female,B.Tech,ECE,7.86,0,3,2,7
49437,23,Female,MCA,CSE,8.57,1,5,9,5
26443,21,Female,B.Sc,Civil,9.55,1,5,7,7
22277,22,Female,MCA,Civil,6.2,0,2,1,4
25259,21,Male,BCA,ME,7.94,1,5,8,7
45036,19,Female,BCA,Civil,7.67,0,3,2,6
4840,18,Female,B.Sc,CSE,7.29,1,4,6,3
44883,18,Female,BCA,ME,9.38,2,5,8,5
4905,19,Male,B.Tech,ME,6.68,1,3,5,5
15036,19,Male,BCA,ECE,5.74,0,2,1,6
48593,19,Male,B.Tech,ME,7.03,1,4,6,4
25929,23,Male,B.Tech,IT,7.26,0,4,6,5
30396,24,Male,BCA,ECE,7.65,0,3,4,2
28411,19,Female,MCA,IT,6.91,0,4,8,8
18807,19,Female,B.Sc,ME,7.71,0,4,6,5
16832,21,Male,B.Tech,ME,5.33,0,2,1,6
15097,18,Male,BCA,Civil,6.83,0,3,5,6
40619,21,Female,MCA,IT,7.21,0,4,6,7
42858,19,Male,MCA,IT,5.44,2,3,5,7
35050,24,Female,B.Sc,Civil,5.88,0,3,4,8
13014,23,Male,B.Tech,ECE,8.7,1,5,9,7
9949,23,Female,MCA,IT,6.68,1,3,5,5
42636,23,Female,MCA,CSE,9.34,1,6,9,8
13380,22,Male,MCA,IT,6.82,0,4,7,7
26547,21,Female,MCA,CSE,6.49,0,4,7,2
23485,21,Male,MCA,IT,5.43,0,3,4,3
23407,22,Male,MCA,ME,8.21,1,5,8,6
46328,23,Male,B.Tech,CSE,7.72,2,5,9,5
27808,19,Female,B.Sc,CSE,6.2,1,4,7,5
521,20,Female,B.Sc,ME,7.01,1,4,6,6
45705,18,Female,B.Tech,CSE,6.41,0,3,5,6
28602,22,Male,B.Sc,ECE,5.56,0,3,6,7
37747,20,Female,B.Tech,Civil,7.2,1,4,5,6
3158,19,Female,MCA,Civil,7.76,2,4,5,10
31984,23,Female,MCA,CSE,7.13,2,4,5,4
48180,22,Female,BCA,IT,6.16,0,4,7,5
23326,19,Male,B.Sc,ME,7.17,2,4,7,7
29754,24,Female,B.Sc,ME,6.78,0,4,6,5
9654,19,Female,B.Tech,IT,7.0,2,5,8,3
11942,22,Male,B.Sc,ECE,7.36,2,4,7,5
830,20,Male,BCA,CSE,8.04,2,5,7,4
12819,18,Male,MCA,IT,7.68,1,5,10,4
24147,19,Female,BCA,ECE,6.38,1,3,4,5
39177,18,Male,B.Sc,ME,6.28,0,3,4,5
19473,23,Male,BCA,CSE,6.85,1,4,6,4
17209,23,Female,BCA,CSE,6.4,1,4,6,7
18666,24,Male,MCA,IT,7.54,0,3,4,2
29709,23,Female,BCA,CSE,6.24,0,4,8,9
27636,20,Male,B.Tech,ME,6.6,1,3,5,4
43181,22,Male,BCA,CSE,7.58,3,4,7,7
42658,22,Female,MCA,IT,7.17,2,4,7,5
1279,24,Male,B.Sc,IT,5.91,0,3,5,3
21555,23,Male,B.Sc,CSE,7.1,1,4,6,6
23662,22,Female,B.Tech,ME,7.73,2,4,5,8
20540,23,Male,B.Sc,ME,7.85,0,4,6,4
9709,24,Female,B.Tech,IT,6.13,1,4,7,6
36979,18,Female,BCA,Civil,6.75,2,3,5,6
31641,22,Female,BCA,CSE,7.91,1,5,10,7
39605,22,Male,MCA,ME,5.82,0,2,2,6
25167,23,Male,B.Tech,ME,8.46,1,4,5,4
21506,22,Female,B.Sc,Civil,6.62,0,3,5,3
5048,23,Female,B.Sc,Civil,7.55,1,4,6,7
10915,20,Male,BCA,Civil,5.41,0,2,3,7
18290,22,Female,B.Sc,ECE,7.55,1,5,8,6
45681,18,Female,MCA,CSE,6.92,0,4,6,5
41573,20,Female,B.Sc,ECE,6.18,0,3,4,2
43724,22,Female,B.Tech,ECE,7.49,1,5,10,6
7227,18,Female,BCA,CSE,7.54,1,5,8,3
18831,23,Male,MCA,ECE,8.79,1,5,7,6
5356,19,Female,B.Tech,Civil,8.18,0,4,5,4
43712,20,Female,BCA,ME,6.17,0,2,2,4
24978,22,Female,B.Tech,ECE,7.5,1,4,5,7
31956,22,Male,MCA,CSE,5.3,1,3,5,7
42856,18,Female,B.Sc,ECE,6.48,2,4,7,8
40117,22,Male,B.Tech,Civil,7.14,1,4,7,4
25582,19,Male,B.Sc,Civil,6.36,1,3,5,6
10227,22,Male,B.Sc,ME,7.61,1,4,5,7
46962,18,Male,BCA,CSE,7.27,2,5,8,8
25436,20,Female,B.Tech,CSE,6.05,0,4,7,3
12598,19,Male,B.Sc,Civil,6.18,0,2,2,4
11447,21,Female,MCA,IT,8.39,1,6,10,2
15542,20,Female,MCA,CSE,6.98,1,4,8,6
38147,23,Female,B.Tech,ME,6.08,0,4,6,6
24770,21,Female,B.Tech,ME,7.39,0,3,4,9
23439,23,Female,MCA,ECE,6.81,1,4,6,4
26218,23,Female,BCA,CSE,5.58,0,3,4,6
22279,20,Male,B.Tech,IT,7.03,2,4,5,6
30957,18,Female,B.Sc,Civil,7.86,2,4,5,5
48084,24,Male,B.Tech,ECE,7.37,0,3,4,7
20771,18,Female,MCA,CSE,7.9,3,4,7,5
5011,18,Female,B.Sc,ME,5.67,2,3,6,4
14167,23,Male,B.Sc,Civil,7.34,0,4,5,5
43071,21,Male,BCA,ME,6.4,0,3,4,6
37987,24,Female,B.Sc,IT,7.15,1,4,7,7
46313,22,Female,B.Sc,CSE,6.74,1,4,7,5
13808,18,Female,MCA,IT,6.0,1,4,6,7
31756,19,Male,BCA,IT,8.1,0,4,4,8
801,21,Female,MCA,CSE,6.83,0,3,5,2
41719,21,Female,MCA,Civil,6.87,0,3,4,4
38339,21,Female,B.Tech,CSE,6.77,0,4,7,6
16128,19,Male,B.Tech,IT,7.74,1,4,7,5
22950,22,Male,B.Tech,ECE,5.29,1,3,5,4
23570,23,Female,B.Sc,Civil,5.9,0,4,7,5
17333,19,Female,BCA,IT,8.83,2,5,7,7
25103,24,Male,MCA,ECE,8.07,3,5,8,5
48240,20,Female,B.Sc,ECE,7.51,1,4,5,4
23445,20,Female,B.Tech,CSE,9.56,2,6,9,7
26743,24,Male,B.Tech,IT,6.7,0,3,4,5
17956,20,Male,MCA,ECE,7.26,2,4,7,3
30210,24,Male,B.Tech,CSE,6.98,1,4,6,5
42810,21,Female,MCA,CSE,7.48,0,3,4,6
7233,23,Female,MCA,ECE,5.83,0,3,4,6
37244,24,Male,MCA,IT,8.02,2,5,8,5
42719,18,Female,MCA,CSE,5.75,1,3,5,5
15197,23,Male,MCA,IT,6.88,2,3,5,5
28696,23,Female,BCA,Civil,6.82,1,3,5,6
33028,24,Female,MCA,IT,6.95,0,4,7,5
44686,22,Female,MCA,CSE,8.02,1,6,10,5
22924,23,Male,B.Tech,Civil,7.29,1,4,7,2
17592,22,Male,B.Sc,ECE,8.18,1,4,5,6
43938,20,Female,B.Tech,ME,6.61,1,3,4,5
9529,21,Female,B.Sc,Civil,8.77,2,5,7,4
15065,22,Male,B.Sc,CSE,5.47,1,3,4,8
2948,18,Female,B.Tech,Civil,5.66,0,2,2,5
7900,19,Female,B.Tech,Civil,7.52,0,3,4,4
19562,20,Male,MCA,Civil,7.42,2,4,5,7
6221,22,Male,B.Sc,ECE,9.8,2,6,9,5
9840,19,Male,BCA,ME,5.39,0,3,4,5
46412,24,Female,B.Tech,IT,8.82,1,5,9,4
16466,18,Female,MCA,CSE,5.06,0,3,6,4
25403,19,Male,B.Sc,ME,6.13,0,3,3,6
10194,21,Female,MCA,ECE,9.74,2,5,8,6
33630,18,Female,B.Sc,Civil,7.07,0,3,4,8
28800,18,Female,B.Tech,IT,6.5,1,3,4,4
40148,24,Male,BCA,ECE,8.0,3,5,7,7
4498,18,Female,MCA,ME,6.7,0,3,5,5
10736,18,Female,B.Sc,CSE,8.37,1,5,8,6
43770,24,Female,B.Sc,IT,6.21,1,4,6,6
16633,21,Male,MCA,IT,6.27,0,4,6,5
10646,21,Female,MCA,CSE,6.61,2,4,7,8
25974,20,Male,BCA,ECE,6.71,0,3,3,7
10391,18,Male,BCA,ME,7.3,2,4,7,5
18531,20,Female,BCA,CSE,6.14,0,4,7,6
32587,20,Male,MCA,IT,7.98,0,4,6,2
19971,22,Male,B.Tech,ME,7.76,1,4,5,3
34573,24,Male,B.Tech,IT,7.56,1,4,7,3
29425,21,Female,B.Sc,ME,4.5,0,1,1,8
30614,21,Female,BCA,ECE,7.99,1,5,8,5
6725,19,Male,B.Sc,ECE,7.27,1,3,4,5
19923,24,Male,MCA,ECE,7.04,3,4,7,6
22278,21,Male,B.Tech,CSE,5.54,0,4,9,7
25058,19,Male,B.Tech,ME,6.4,1,4,6,4
16430,20,Male,BCA,CSE,7.76,1,5,9,6
9900,19,Female,MCA,CSE,7.35,1,4,7,4
27687,23,Female,B.Tech,ECE,8.62,1,5,9,3
20535,19,Male,BCA,Civil,5.97,0,2,3,5
9073,18,Male,BCA,CSE,6.96,0,3,5,3
23076,21,Female,MCA,IT,4.68,2,3,6,6
38257,22,Female,BCA,ME,7.0,0,4,6,3
40683,23,Male,BCA,Civil,6.12,1,2,2,5
41609,21,Female,B.Sc,ME,6.65,1,3,4,6
5241,24,Male,BCA,Civil,6.98,0,2,1,5
11600,20,Male,BCA,IT,8.16,1,5,9,3
1322,18,Male,B.Sc,ME,7.02,0,4,5,8
6414,19,Female,BCA,ME,6.58,0,3,4,8
27297,18,Female,BCA,ME,7.48,0,3,4,9
14577,22,Female,B.Sc,Civil,8.29,0,4,6,7
48112,18,Female,B.Sc,CSE,6.08,0,5,10,7
308,24,Female,B.Sc,IT,6.45,0,4,6,3
7891,21,Female,MCA,ECE,7.61,0,3,4,5
576,18,Male,MCA,ME,6.77,0,3,4,4
22859,18,Male,B.Tech,Civil,5.73,1,3,5,7
47778,23,Male,BCA,IT,6.14,0,3,5,7
10755,19,Male,B.Sc,ME,5.78,0,3,5,6
42204,22,Female,B.Sc,ECE,7.58,0,4,5,7
19892,23,Male,BCA,ECE,7.98,1,4,7,5
31809,22,Male,B.Sc,CSE,7.23,1,5,8,5
27233,24,Male,B.Tech,Civil,7.74,1,4,7,7
22552,24,Female,B.Tech,ECE,7.98,1,4,5,6
5354,20,Female,B.Sc,ME,5.73,1,2,3,6
12195,18,Female,BCA,Civil,7.38,1,3,3,6
33201,19,Female,B.Sc,Civil,7.81,1,3,3,5
26353,21,Female,B.Tech,ME,6.61,0,3,4,7
48395,21,Female,BCA,ME,7.91,0,4,6,5
13065,22,Female,B.Tech,ME,7.19,1,4,5,6
17545,21,Male,B.Tech,Civil,8.69,1,5,7,7
15701,19,Female,MCA,IT,6.57,0,3,5,4
44223,23,Male,B.Tech,Civil,8.42,3,5,7,3
17924,24,Male,B.Sc,ME,7.95,0,2,1,6
13123,21,Female,B.Sc,IT,7.26,1,4,6,3
38034,18,Male,BCA,Civil,9.23,0,5,6,6
14258,19,Female,B.Sc,ECE,6.63,0,3,5,7
18411,18,Female,B.Tech,ECE,7.79,3,4,7,6
47633,21,Female,B.Sc,ECE,7.58,1,4,7,5
23888,20,Male,BCA,ECE,6.81,0,4,6,6
26918,21,Male,MCA,ME,7.79,0,4,6,5
49300,21,Male,B.Tech,ECE,7.58,1,4,7,6
37370,19,Male,BCA,IT,6.57,0,4,7,6
9723,19,Female,MCA,Civil,6.87,2,3,5,6
3660,24,Male,BCA,IT,9.02,3,5,7,4
18234,24,Male,MCA,ECE,6.57,0,4,6,6
27931,19,Male,B.Tech,IT,7.3,1,4,6,4
36716,18,Female,MCA,ECE,8.3,0,4,5,5
24819,22,Female,B.Sc,IT,7.66,1,3,4,7
39525,18,Male,BCA,ECE,6.35,1,3,5,4
3689,22,Male,BCA,CSE,7.43,2,5,8,8
30163,19,Female,MCA,CSE,6.81,2,4,7,6
29578,23,Male,MCA,ECE,5.38,0,4,7,5
26481,19,Male,B.Sc,ECE,7.52,1,4,6,5
8485,18,Female,B.Tech,IT,6.57,1,5,9,2
39536,21,Female,MCA,ECE,6.26,1,3,4,4
26812,18,Male,BCA,Civil,7.04,0,3,4,5
31934,18,Female,MCA,ECE,6.61,1,4,7,5
22471,24,Female,BCA,Civil,7.8,2,5,8,5
2553,24,Male,B.Sc,Civil,7.02,0,4,5,5
9369,20,Female,BCA,CSE,6.21,1,4,8,6
617,22,Female,B.Sc,Civil,6.18,0,2,1,5
25024,20,Female,B.Tech,IT,9.8,3,5,8,4
22616,20,Female,MCA,ECE,7.13,2,4,7,4
12119,23,Female,MCA,ME,6.04,0,3,4,4
36991,22,Female,B.Tech,IT,7.32,1,5,8,4
4797,22,Male,BCA,ME,5.94,0,2,3,8
49777,19,Male,BCA,ME,5.85,1,3,4,8
36625,20,Female,B.Tech,CSE,6.4,1,4,7,6
43622,21,Male,B.Sc,IT,4.5,0,2,3,3
17252,18,Female,MCA,IT,7.98,1,4,7,6
46057,21,Female,B.Sc,IT,5.44,1,3,5,7
17076,23,Female,B.Sc,Civil,6.94,0,3,4,6
97,23,Male,BCA,CSE,6.22,1,3,5,5
37698,23,Female,B.Tech,ECE,7.2,1,4,7,8
23642,18,Female,BCA,Civil,7.44,0,4,5,10
20590,18,Male,B.Tech,IT,7.98,2,4,7,3
27849,19,Male,B.Tech,ECE,9.55,1,5,7,5
5,24,Male,B.Sc,IT,7.95,1,4,7,4
45385,22,Male,MCA,IT,7.13,2,4,7,7
3405,20,Female,MCA,ME,7.67,0,4,6,3
14880,21,Female,B.Tech,CSE,7.46,2,5,8,5
47219,23,Female,BCA,IT,6.93,2,4,6,8
10060,19,Male,MCA,CSE,7.51,1,5,8,7
39901,18,Male,B.Tech,Civil,7.64,0,4,5,7
5376,20,Male,MCA,Civil,7.12,0,4,6,4
30049,18,Female,B.Sc,Civil,7.26,0,4,6,4
48848,22,Male,BCA,Civil,8.47,0,4,6,5
40753,21,Female,B.Tech,ME,8.53,0,4,5,5
8675,22,Female,B.Tech,IT,7.12,2,5,8,7
7320,23,Female,BCA,ECE,7.56,0,4,6,6
8903,21,Male,BCA,ME,7.97,0,4,6,5
39524,21,Male,B.Sc,IT,7.52,0,4,6,7
24240,19,Female,BCA,ECE,5.47,0,2,2,7
5409,22,Male,BCA,CSE,6.94,0,5,9,1
33126,18,Female,MCA,Civil,7.54,1,4,6,5
7104,20,Female,BCA,CSE,5.69,2,3,5,5
38040,19,Male,B.Tech,CSE,7.17,1,5,9,6
22827,23,Male,B.Sc,ME,6.18,0,4,6,5
36059,23,Male,MCA,ME,8.74,1,5,7,3
20034,18,Female,BCA,ME,6.21,0,3,4,8
41791,18,Female,MCA,IT,7.17,2,4,7,7
47309,21,Female,MCA,ECE,5.38,0,2,3,5
48450,20,Female,B.Sc,ECE,7.9,0,4,6,7
42450,21,Female,B.Sc,CSE,8.89,1,5,8,6
27577,19,Male,MCA,ECE,7.09,0,4,5,7
2692,19,Female,B.Sc,Civil,6.4,0,3,4,5
25654,22,Male,BCA,Civil,6.34,1,2,2,4
21067,22,Female,BCA,ME,7.3,0,4,5,6
46299,18,Female,B.Tech,CSE,6.73,1,4,7,4
14312,18,Female,B.Sc,ECE,6.15,0,2,1,6
1046,20,Male,B.Sc,Civil,5.96,0,2,2,7
25025,24,Female,MCA,ME,5.17,0,2,2,6
13004,24,Male,B.Sc,CSE,6.61,0,3,5,5
38424,18,Female,B.Sc,Civil,4.5,1,2,3,8
46500,20,Male,BCA,IT,6.93,0,4,7,7
23854,19,Female,MCA,ME,6.81,1,4,8,8
26024,22,Male,B.Tech,IT,7.09,1,5,8,3
2184,21,Female,B.Tech,CSE,7.47,0,4,5,8
356,19,Male,B.Tech,ECE,7.44,1,4,7,5
38382,18,Male,BCA,IT,6.29,0,3,5,5
11311,21,Female,MCA,ECE,6.81,2,3,5,5
3663,19,Female,B.Sc,ME,5.2,1,2,3,9
32985,21,Male,BCA,IT,7.2,1,4,7,6
28567,18,Male,B.Sc,CSE,7.09,0,4,6,6
4244,19,Female,BCA,ME,4.69,0,2,2,3
5435,19,Male,B.Sc,CSE,6.64,2,5,10,4
42661,19,Male,MCA,CSE,7.0,1,4,5,6
19371,21,Male,BCA,Civil,6.38,0,3,5,6
14283,24,Male,B.Tech,ECE,6.85,0,3,4,5
15428,24,Female,B.Tech,Civil,7.52,0,3,4,3
32515,23,Male,MCA,IT,7.38,1,4,6,4
1905,19,Female,B.Tech,ECE,7.57,1,4,5,5
18570,20,Male,BCA,ME,9.17,0,4,5,6
16651,21,Female,B.Tech,IT,8.6,1,4,5,7
26206,24,Female,B.Sc,ME,5.72,1,2,2,4
48769,18,Male,B.Sc,ME,6.58,1,4,8,5
442,24,Male,BCA,ME,5.89,1,3,5,4
17196,18,Male,B.Sc,IT,6.03,2,4,6,6
3901,20,Male,BCA,IT,6.06,2,4,6,5
27545,24,Female,MCA,ME,6.73,0,3,4,7
33527,21,Female,MCA,Civil,7.83,3,4,7,4
39603,21,Female,B.Sc,CSE,6.77,0,4,6,5
43930,22,Male,BCA,IT,6.39,0,4,8,2
24348,21,Female,B.Sc,IT,9.42,1,5,7,7
15113,18,Female,MCA,ECE,7.35,0,4,6,2
9648,22,Female,B.Sc,ME,5.31,0,2,2,1
19994,19,Male,B.Sc,IT,6.87,1,3,5,7
32230,24,Female,MCA,ECE,9.47,1,5,8,7
33960,24,Male,MCA,IT,6.39,1,4,6,4
13271,19,Female,MCA,IT,6.42,1,4,8,7
33800,23,Female,MCA,IT,5.42,1,4,7,5
17277,18,Female,MCA,IT,5.82,0,3,4,5
9031,24,Male,MCA,ME,7.52,1,4,5,2
23776,18,Male,B.Tech,ME,6.61,0,4,6,7
22892,21,Female,B.Sc,ECE,5.78,0,3,4,5
49339,24,Male,B.Tech,IT,4.82,0,3,5,6
27300,24,Female,B.Tech,ME,7.09,2,4,6,5
22732,23,Female,B.Tech,ECE,7.82,3,4,7,5
33040,20,Male,B.Tech,ME,7.13,1,5,8,7
42593,21,Male,B.Sc,Civil,8.03,0,3,3,8
18174,18,Female,MCA,ECE,6.27,2,4,7,5
32886,20,Female,BCA,ME,5.83,0,3,4,6
31638,20,Male,B.Sc,ECE,9.5,2,5,8,6
43210,24,Female,B.Tech,Civil,7.55,1,3,4,5
35040,22,Female,B.Sc,ECE,8.56,3,5,9,5
37448,19,Male,B.Tech,CSE,9.35,2,6,10,5
25758,21,Male,MCA,IT,9.54,2,6,10,5
29965,23,Male,BCA,Civil,6.29,1,3,4,8
13708,21,Male,B.Sc,IT,6.53,0,3,4,8
39080,18,Male,BCA,Civil,6.96,0,2,2,4
33037,24,Male,MCA,ME,6.85,0,3,3,3
27145,22,Female,BCA,CSE,6.43,2,3,5,5
40774,23,Female,MCA,ECE,7.38,1,3,4,7
38413,24,Male,BCA,Civil,4.85,0,2,2,7
6393,24,Male,B.Tech,CSE,6.65,0,3,5,5
1407,19,Female,B.Tech,IT,6.17,0,4,7,6
34597,21,Female,B.Sc,ME,7.51,2,4,5,5
42131,23,Female,B.Sc,Civil,6.36,0,3,5,5
30317,23,Female,MCA,ME,7.64,0,4,5,6
21476,22,Female,BCA,Civil,7.02,1,4,6,7
46339,23,Female,MCA,IT,8.07,1,5,8,4
44818,23,Female,MCA,ME,7.66,2,4,5,4
45659,18,Female,B.Sc,ECE,9.41,1,6,9,4
11807,21,Female,MCA,ME,5.72,1,3,4,6
701,23,Male,B.Sc,IT,6.15,0,3,5,6
18387,23,Female,B.Tech,ECE,5.54,0,2,3,5
21617,23,Male,B.Tech,ECE,7.59,0,3,4,7
18803,18,Female,B.Tech,Civil,6.5,0,3,3,7
19366,18,Female,B.Sc,Civil,7.78,1,4,7,6
16548,19,Female,BCA,CSE,6.81,0,4,6,8
15687,21,Male,B.Tech,CSE,6.08,0,3,5,5
16681,23,Male,MCA,ECE,6.93,1,4,6,7
18429,22,Male,B.Tech,ME,6.37,0,3,3,8
13903,21,Male,BCA,IT,6.6,2,4,7,2
19841,24,Male,B.Tech,CSE,5.35,1,3,5,4
11841,19,Male,BCA,ECE,8.52,0,4,6,8
1307,24,Male,B.Sc,Civil,8.61,0,4,6,5
37039,18,Male,MCA,CSE,6.86,0,4,8,6
19667,22,Female,B.Tech,ME,7.12,0,3,4,3
3407,18,Male,BCA,ME,7.96,1,4,6,5
45171,22,Male,MCA,CSE,6.77,2,3,5,4
35496,24,Female,B.Tech,ME,7.79,2,4,5,3
33602,21,Female,BCA,IT,7.43,1,4,5,5
18235,24,Male,BCA,ME,5.46,0,3,4,4
35978,21,Male,BCA,ME,5.56,0,3,5,5
30900,20,Female,B.Sc,Civil,6.13,1,3,5,4
31798,24,Female,BCA,ECE,5.51,0,3,4,5
20410,21,Male,B.Tech,Civil,8.36,2,5,7,2
40699,21,Male,BCA,IT,6.49,1,3,5,6
45982,22,Male,BCA,CSE,6.97,0,3,5,2
1411,23,Male,B.Sc,ME,5.89,0,3,4,6
36233,19,Female,MCA,ME,6.77,1,4,6,6
45669,24,Female,B.Sc,Civil,6.3,1,3,5,6
20951,23,Female,BCA,Civil,7.89,0,3,3,6
38405,22,Female,B.Sc,Civil,6.28,0,2,2,4
34426,20,Female,BCA,IT,5.53,0,4,8,6
23010,22,Male,B.Tech,CSE,6.67,1,4,8,7
23422,20,Male,MCA,IT,6.36,1,4,8,7
16613,22,Female,MCA,Civil,8.64,1,5,8,8
910,24,Male,B.Tech,CSE,6.4,0,5,9,6
45188,18,Male,B.Sc,ECE,8.1,2,5,7,3
21978,20,Female,B.Sc,Civil,7.24,0,4,5,2
9007,19,Female,BCA,ECE,8.32,1,5,7,8
34610,23,Female,B.Tech,IT,6.36,0,3,5,6
24955,18,Male,MCA,ME,6.72,0,4,7,5
31502,21,Male,MCA,ECE,6.68,0,3,3,6
15330,24,Male,B.Sc,ECE,6.1,0,4,6,6
6516,24,Female,B.Tech,CSE,6.5,0,4,8,5
49880,19,Female,B.Tech,IT,6.52,2,4,7,4
23100,19,Female,BCA,CSE,6.1,1,3,5,7
27412,18,Male,B.Sc,ECE,5.93,2,4,8,7
45644,20,Male,BCA,Civil,6.53,0,3,4,5
27601,20,Male,BCA,CSE,6.59,2,4,8,5
38375,18,Male,MCA,ECE,6.81,2,4,6,7
21259,19,Female,B.Sc,IT,7.58,2,5,8,6
12937,24,Female,B.Sc,IT,7.78,1,5,8,6
49540,24,Male,B.Sc,CSE,4.59,0,2,2,6
35423,18,Female,B.Sc,CSE,5.56,1,3,5,7
14006,19,Female,B.Tech,IT,6.71,1,5,9,7
44160,23,Female,MCA,Civil,5.64,0,2,2,8
33521,24,Male,B.Tech,CSE,6.79,2,4,8,5
48464,23,Male,BCA,ME,5.83,1,3,4,5
31248,18,Male,MCA,IT,6.15,1,4,8,6
43757,18,Male,MCA,ECE,6.46,0,3,3,6
32635,21,Male,MCA,ECE,6.2,1,3,5,6
30936,23,Female,BCA,CSE,6.12,1,5,9,8
25041,21,Female,MCA,CSE,6.88,0,3,4,5
20337,19,Female,B.Tech,Civil,6.42,0,3,5,7
3331,20,Female,B.Tech,IT,9.01,2,6,9,6
43413,24,Male,MCA,Civil,7.18,1,3,4,5
2459,18,Female,BCA,CSE,7.17,3,5,8,7
7927,19,Male,BCA,ME,7.08,1,4,5,5
44970,22,Male,MCA,ME,7.01,1,4,6,5
49563,18,Female,B.Tech,IT,7.3,1,4,7,5
39061,18,Female,B.Tech,IT,6.11,0,4,7,6
27668,24,Female,B.Tech,Civil,6.85,0,4,6,7
11185,21,Male,B.Sc,IT,7.7,1,4,5,5
47331,20,Male,B.Sc,Civil,5.63,0,3,4,7
39489,24,Female,MCA,ME,7.96,1,4,7,5
